NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_MEMBRANE_PROTEIN_COMPLEX	GOCC_MEMBRANE_PROTEIN_COMPLEX		164	-0.28795084	-1.5294461	0.011363637	0.15743153	0.999	230	tags=35%, list=20%, signal=37%	
GOCC_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	GOCC_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX		11	-0.5326463	-1.5193837	0.06042296	0.16695182	0.999	242	tags=64%, list=21%, signal=80%	
GOCC_JUNCTIONAL_MEMBRANE_COMPLEX	GOCC_JUNCTIONAL_MEMBRANE_COMPLEX		2	-0.95644444	-1.5126867	0.014925373	0.17213291	0.999	52	tags=100%, list=5%, signal=105%	
GOCC_OUTER_MEMBRANE	GOCC_OUTER_MEMBRANE		37	-0.38002613	-1.5040208	0.036036037	0.18156917	1.0	244	tags=43%, list=22%, signal=53%	
GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX	GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX		5	-0.7066498	-1.5010648	0.087804876	0.1815793	1.0	294	tags=80%, list=26%, signal=108%	
GOCC_UBIQUINONE_BIOSYNTHESIS_COMPLEX	GOCC_UBIQUINONE_BIOSYNTHESIS_COMPLEX		4	-0.7497774	-1.4781374	0.07582939	0.21374615	1.0	286	tags=100%, list=25%, signal=134%	
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE		3	-0.8407473	-1.4710274	0.060185187	0.22105287	1.0	183	tags=100%, list=16%, signal=119%	
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE		4	-0.7515219	-1.4696426	0.09026128	0.21911371	1.0	77	tags=25%, list=7%, signal=27%	
GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE		3	-0.8025225	-1.4674623	0.057077624	0.2190108	1.0	77	tags=33%, list=7%, signal=36%	
GOCC_OXIDOREDUCTASE_COMPLEX	GOCC_OXIDOREDUCTASE_COMPLEX		60	-0.33713382	-1.4657227	0.019704433	0.21836221	1.0	346	tags=62%, list=31%, signal=84%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	GOCC_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE		3	-0.8025225	-1.448669	0.059241705	0.24308687	1.0	77	tags=33%, list=7%, signal=36%	
GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE		3	-0.8025225	-1.4480046	0.07956989	0.23991272	1.0	77	tags=33%, list=7%, signal=36%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION		9	-0.5495578	-1.4408215	0.08539945	0.24865817	1.0	170	tags=78%, list=15%, signal=91%	
GOCC_DESMOSOME	GOCC_DESMOSOME		4	-0.72306323	-1.4345906	0.09405941	0.255556	1.0	316	tags=100%, list=28%, signal=138%	
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1	GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1		3	-0.7989324	-1.4222845	0.08415841	0.2734681	1.0	230	tags=100%, list=20%, signal=125%	
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION		7	-0.5811476	-1.4196938	0.10991957	0.27399877	1.0	93	tags=71%, list=8%, signal=77%	
GOCC_INTEGRAL_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	GOCC_INTEGRAL_COMPONENT_OF_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE		3	-0.8025225	-1.4196569	0.09882353	0.2696854	1.0	77	tags=33%, list=7%, signal=36%	
GOCC_DYNEIN_COMPLEX	GOCC_DYNEIN_COMPLEX		5	-0.66197234	-1.3993715	0.118421055	0.303325	1.0	280	tags=60%, list=25%, signal=79%	
GOCC_DYNACTIN_COMPLEX	GOCC_DYNACTIN_COMPLEX		2	-0.8755556	-1.3871697	0.113490365	0.3227799	1.0	143	tags=100%, list=13%, signal=114%	
GOCC_MICOS_COMPLEX	GOCC_MICOS_COMPLEX		6	-0.59559906	-1.3829118	0.122715406	0.32611504	1.0	308	tags=67%, list=27%, signal=91%	
GOCC_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	GOCC_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE		30	-0.36307472	-1.3687129	0.05839416	0.3507902	1.0	242	tags=43%, list=21%, signal=54%	
GOCC_SPECIFIC_GRANULE_MEMBRANE	GOCC_SPECIFIC_GRANULE_MEMBRANE		6	-0.58596206	-1.3684459	0.15617129	0.34619457	1.0	240	tags=50%, list=21%, signal=63%	
GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX		3	-0.7738359	-1.3676901	0.112128146	0.34253514	1.0	191	tags=67%, list=17%, signal=80%	
GOCC_OXOGLUTARATE_DEHYDROGENASE_COMPLEX	GOCC_OXOGLUTARATE_DEHYDROGENASE_COMPLEX		4	-0.6951411	-1.3651309	0.16901408	0.34285975	1.0	294	tags=75%, list=26%, signal=101%	
GOCC_ACTIN_CYTOSKELETON	GOCC_ACTIN_CYTOSKELETON		94	-0.2796374	-1.3555013	0.037593983	0.35829726	1.0	176	tags=32%, list=16%, signal=35%	
GOCC_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX	GOCC_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX		2	-0.86222225	-1.3497173	0.1247216	0.36539745	1.0	158	tags=100%, list=14%, signal=116%	
GOCC_NUCLEOSOME	GOCC_NUCLEOSOME		4	-0.6633813	-1.3379611	0.17929293	0.38791364	1.0	295	tags=75%, list=26%, signal=101%	
GOCC_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE	GOCC_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE		3	-0.73309606	-1.3286344	0.17256637	0.40935826	1.0	304	tags=100%, list=27%, signal=137%	
GOCC_RPAP3_R2TP_PREFOLDIN_LIKE_COMPLEX	GOCC_RPAP3_R2TP_PREFOLDIN_LIKE_COMPLEX		3	-0.7411032	-1.3278149	0.15850815	0.40644106	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_INSULIN_RESPONSIVE_COMPARTMENT	GOCC_INSULIN_RESPONSIVE_COMPARTMENT		2	-0.8345318	-1.3269137	0.1412037	0.40363055	1.0	86	tags=50%, list=8%, signal=54%	
GOCC_RIBBON_SYNAPSE	GOCC_RIBBON_SYNAPSE		1	-0.9777975	-1.3230723	0.036960986	0.4106488	1.0	27	tags=100%, list=2%, signal=102%	
GOCC_ORGANELLE_SUBCOMPARTMENT	GOCC_ORGANELLE_SUBCOMPARTMENT		92	-0.2758707	-1.3203188	0.03731343	0.4149131	1.0	221	tags=33%, list=20%, signal=37%	
GOCC_HISTONE_DEACETYLASE_COMPLEX	GOCC_HISTONE_DEACETYLASE_COMPLEX		3	-0.7411032	-1.3192165	0.18543047	0.4137867	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_PHAGOPHORE_ASSEMBLY_SITE	GOCC_PHAGOPHORE_ASSEMBLY_SITE		3	-0.73309606	-1.3153709	0.19474836	0.42200953	1.0	304	tags=100%, list=27%, signal=137%	
GOCC_NEURON_PROJECTION_MEMBRANE	GOCC_NEURON_PROJECTION_MEMBRANE		4	-0.664185	-1.3053021	0.19315404	0.45295295	1.0	161	tags=50%, list=14%, signal=58%	
GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT		34	-0.32911035	-1.3046243	0.093023255	0.4497855	1.0	640	tags=94%, list=57%, signal=211%	
GOCC_ANCHORED_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	GOCC_ANCHORED_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE		2	-0.84000003	-1.3036754	0.14569536	0.44817343	1.0	183	tags=100%, list=16%, signal=119%	
GOCC_GLYCOGEN_GRANULE	GOCC_GLYCOGEN_GRANULE		1	-0.95115453	-1.2903906	0.073068894	0.48876074	1.0	57	tags=100%, list=5%, signal=105%	
GOCC_HEMIDESMOSOME	GOCC_HEMIDESMOSOME		2	-0.82755554	-1.287046	0.16976744	0.49412057	1.0	197	tags=100%, list=17%, signal=121%	
GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX	GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX		2	-0.81843185	-1.2870243	0.17748918	0.4884421	1.0	126	tags=50%, list=11%, signal=56%	
GOCC_FILOPODIUM	GOCC_FILOPODIUM		13	-0.42564633	-1.2833769	0.14845939	0.49493423	1.0	229	tags=46%, list=20%, signal=57%	
GOCC_DENDRITE_MEMBRANE	GOCC_DENDRITE_MEMBRANE		1	-0.95470697	-1.278322	0.07660455	0.50615865	1.0	53	tags=100%, list=5%, signal=105%	
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS		11	-0.45898697	-1.2781777	0.16239317	0.500975	1.0	158	tags=45%, list=14%, signal=52%	
GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX	GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX		1	-0.94849026	-1.2771345	0.10311284	0.49933118	1.0	60	tags=100%, list=5%, signal=106%	
GOCC_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT	GOCC_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT		1	-0.9333926	-1.275461	0.106930695	0.49951065	1.0	77	tags=100%, list=7%, signal=107%	
GOCC_RETROMER_COMPLEX	GOCC_RETROMER_COMPLEX		2	-0.8106931	-1.274842	0.19402985	0.496068	1.0	130	tags=50%, list=12%, signal=56%	
GOCC_CILIARY_BASE	GOCC_CILIARY_BASE		1	-0.94849026	-1.2736607	0.10358566	0.4945278	1.0	60	tags=100%, list=5%, signal=106%	
GOCC_BASEMENT_MEMBRANE	GOCC_BASEMENT_MEMBRANE		21	-0.3692538	-1.2716264	0.13680781	0.49560145	1.0	50	tags=29%, list=4%, signal=29%	
GOCC_TUBULAR_ENDOSOME	GOCC_TUBULAR_ENDOSOME		2	-0.8106931	-1.2706404	0.16478555	0.49312928	1.0	130	tags=50%, list=12%, signal=56%	
GOCC_LUMENAL_SIDE_OF_MEMBRANE	GOCC_LUMENAL_SIDE_OF_MEMBRANE		2	-0.80123127	-1.269067	0.21710527	0.4931747	1.0	77	tags=50%, list=7%, signal=54%	
GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX	GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX		3	-0.6993924	-1.2656064	0.2580645	0.4994791	1.0	145	tags=67%, list=13%, signal=76%	
GOCC_LUMENAL_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_LUMENAL_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE		2	-0.80123127	-1.2587421	0.1875	0.5155326	1.0	77	tags=50%, list=7%, signal=54%	
GOCC_PHOSPHORYLASE_KINASE_COMPLEX	GOCC_PHOSPHORYLASE_KINASE_COMPLEX		2	-0.792	-1.2550676	0.20581655	0.5216152	1.0	237	tags=100%, list=21%, signal=126%	
GOCC_CHROMAFFIN_GRANULE_MEMBRANE	GOCC_CHROMAFFIN_GRANULE_MEMBRANE		1	-0.94049734	-1.2479259	0.13333334	0.53953254	1.0	69	tags=100%, list=6%, signal=106%	
GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK	GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK		5	-0.574785	-1.2437441	0.22084367	0.54695606	1.0	202	tags=40%, list=18%, signal=49%	
GOCC_SECRETORY_GRANULE_MEMBRANE	GOCC_SECRETORY_GRANULE_MEMBRANE		33	-0.31400645	-1.2393149	0.125	0.55496204	1.0	251	tags=45%, list=22%, signal=57%	
GOCC_PROTEIN_KINASE_COMPLEX	GOCC_PROTEIN_KINASE_COMPLEX		8	-0.49141842	-1.2391402	0.20175439	0.55008304	1.0	237	tags=63%, list=21%, signal=79%	
GOCC_GAP_JUNCTION	GOCC_GAP_JUNCTION		1	-0.91829485	-1.2378253	0.13279678	0.5488143	1.0	94	tags=100%, list=8%, signal=109%	
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT		26	-0.3412197	-1.2347231	0.16666667	0.55295175	1.0	632	tags=96%, list=56%, signal=214%	
GOCC_TRANSFERASE_COMPLEX	GOCC_TRANSFERASE_COMPLEX		36	-0.30670503	-1.2254646	0.13392857	0.5757784	1.0	169	tags=31%, list=15%, signal=35%	
GOCC_EXTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE		5	-0.5700619	-1.2242925	0.22572815	0.57379484	1.0	286	tags=80%, list=25%, signal=107%	
GOCC_CATENIN_COMPLEX	GOCC_CATENIN_COMPLEX		4	-0.6100593	-1.2145895	0.27586207	0.5971246	1.0	197	tags=50%, list=17%, signal=60%	
GOCC_CAJAL_BODY	GOCC_CAJAL_BODY		2	-0.7843534	-1.2089336	0.2372093	0.60895526	1.0	68	tags=50%, list=6%, signal=53%	
GOCC_SPERM_PRINCIPAL_PIECE	GOCC_SPERM_PRINCIPAL_PIECE		1	-0.90230906	-1.2035092	0.21052632	0.6198376	1.0	112	tags=100%, list=10%, signal=111%	
GOCC_BLEB	GOCC_BLEB		1	-0.89254	-1.1945132	0.18604651	0.6403	1.0	123	tags=100%, list=11%, signal=112%	
GOCC_MYELIN_SHEATH_ABAXONAL_REGION	GOCC_MYELIN_SHEATH_ABAXONAL_REGION		1	-0.89076376	-1.1941956	0.21632653	0.63564897	1.0	125	tags=100%, list=11%, signal=112%	
GOCC_MICROTUBULE_PLUS_END	GOCC_MICROTUBULE_PLUS_END		2	-0.7537778	-1.1858767	0.26931107	0.65525	1.0	280	tags=100%, list=25%, signal=133%	
GOCC_MYOSIN_COMPLEX	GOCC_MYOSIN_COMPLEX		17	-0.36270443	-1.1855375	0.23676012	0.6503309	1.0	64	tags=29%, list=6%, signal=31%	
GOCC_WASH_COMPLEX	GOCC_WASH_COMPLEX		2	-0.7315556	-1.1821632	0.27631578	0.6547259	1.0	305	tags=100%, list=27%, signal=137%	
GOCC_LATE_ENDOSOME	GOCC_LATE_ENDOSOME		13	-0.3873858	-1.1737214	0.24035609	0.6741619	1.0	268	tags=46%, list=24%, signal=60%	
GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX		2	-0.7404445	-1.1732564	0.28672987	0.6697636	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_CHITOSOME	GOCC_CHITOSOME		1	-0.8818828	-1.1730258	0.26229507	0.6647988	1.0	135	tags=100%, list=12%, signal=114%	
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	GOCC_ANCHORED_COMPONENT_OF_MEMBRANE		6	-0.50893	-1.168615	0.2819149	0.6718565	1.0	183	tags=67%, list=16%, signal=79%	
GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX		2	-0.7404445	-1.1683415	0.29705215	0.6669844	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX	GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX		2	-0.7404445	-1.1677252	0.3114035	0.66318345	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_ATPASE_COMPLEX	GOCC_ATPASE_COMPLEX		2	-0.7404445	-1.1660113	0.3080357	0.6624896	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX	GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX		2	-0.7404445	-1.1648316	0.31932774	0.6602625	1.0	295	tags=100%, list=26%, signal=135%	
GOCC_ALVEOLAR_LAMELLAR_BODY	GOCC_ALVEOLAR_LAMELLAR_BODY		1	-0.8818828	-1.1632112	0.25	0.65926707	1.0	135	tags=100%, list=12%, signal=114%	
